ensgene,SRR923920,SRR923921,SRR923923,SRR923924,SRR923925,SRR923927,SRR923926,SRR923929,SRR923928,SRR923930,SRR923931,SRR923933,SRR923932
ENSG00000199870,3,1,1,0,1,1,0,1,2,0,0,1,0
ENSG00000199872,9,9,10,8,4,4,1,10,12,5,0,11,4
ENSG00000199874,0,1,0,0,1,1,2,2,4,0,0,7,0
ENSG00000199875,0,1,1,11,0,7,0,0,0,0,0,0,0
ENSG00000199878,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199879,0,0,0,0,0,0,0,0,0,0,0,0,5
ENSG00000199880,0,0,1,1,0,0,1,0,2,8,1,4,1
ENSG00000199881,0,3,0,3,0,0,2,2,0,0,0,0,0
ENSG00000199883,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000199884,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199885,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199886,0,0,1,2,0,0,1,0,0,0,1,0,0
ENSG00000199890,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000199892,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199894,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199895,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000199899,0,1,1,0,0,0,2,2,2,0,0,0,0
ENSG00000199900,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199901,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199903,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199905,0,0,0,0,0,0,0,0,4,0,0,1,5
ENSG00000199906,2,4,3,7,3,0,9,3,4,0,1,3,4
ENSG00000199910,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000199911,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199912,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199913,4,1,1,0,0,2,0,3,2,1,1,1,1
ENSG00000199914,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199920,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199921,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000199924,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199927,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199929,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199932,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199933,16,18,14,9,26,31,15,56,26,63,48,26,31
ENSG00000199934,0,0,0,0,0,0,0,0,1,0,0,0,1
ENSG00000199936,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199938,0,0,0,0,0,0,1,0,2,0,0,0,0
ENSG00000199940,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199942,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199944,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199949,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199953,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199959,0,0,0,0,0,0,1,0,0,1,0,0,1
ENSG00000199960,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199961,0,1,0,0,0,1,0,0,0,4,0,5,1
ENSG00000199962,1,2,0,0,2,0,0,6,5,0,0,0,1
ENSG00000199963,0,0,0,0,0,4,1,1,1,0,0,2,0
ENSG00000199964,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199968,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199970,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199971,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199975,0,8,2,2,8,0,7,9,0,10,4,7,8
ENSG00000199977,0,0,0,0,0,0,3,0,0,0,0,0,0
ENSG00000199979,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199985,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199986,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199990,1,0,1,0,0,0,2,0,0,0,3,0,1
ENSG00000199994,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200003,1,0,0,0,0,4,0,0,1,0,1,1,0
ENSG00000200008,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000200011,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200013,0,0,0,0,0,0,0,0,0,0,0,1,1
ENSG00000200021,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200024,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200026,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200028,9,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200029,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200033,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200034,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200036,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200040,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000200041,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000200047,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200048,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200049,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200051,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200052,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200057,1,0,2,0,0,1,2,0,4,0,2,1,1
ENSG00000200058,0,0,0,4,0,0,0,0,0,0,0,0,0
ENSG00000200059,1,0,0,0,3,3,0,2,0,1,1,1,3
ENSG00000200060,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000200062,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200063,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200064,0,0,0,0,0,2,0,1,0,0,0,0,0
ENSG00000200065,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000200070,8,0,0,0,5,0,2,4,0,2,0,0,1
ENSG00000200072,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200075,0,2,0,1,3,2,1,4,0,0,2,2,0
ENSG00000200079,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200084,4,3,4,8,6,18,6,4,2,0,6,8,4
ENSG00000200085,2,0,0,0,1,8,1,0,0,0,0,0,0
ENSG00000200086,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200087,5,3,3,3,8,0,3,4,6,0,0,10,7
ENSG00000200089,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200090,73,30,27,32,75,58,40,41,40,21,35,47,78
ENSG00000200091,11,0,6,0,4,0,0,2,5,5,0,1,4
ENSG00000200095,1,0,1,0,1,0,1,0,0,0,0,0,1
ENSG00000200097,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200101,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200102,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200105,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200106,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200107,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200108,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200112,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200113,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200114,0,0,0,1,2,0,0,0,0,0,0,0,0
ENSG00000200118,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200120,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200121,3,2,6,7,12,10,11,9,4,6,8,8,8
ENSG00000200131,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200132,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200135,11,2,3,0,4,2,4,0,0,0,0,17,1
ENSG00000200138,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200139,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200142,1,0,0,1,0,0,0,2,1,0,0,1,0
ENSG00000200146,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200150,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200151,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200152,1,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000200153,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200156,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000200161,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200162,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200163,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200164,51,35,20,32,25,43,7,26,27,11,26,18,14
ENSG00000200168,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200169,0,0,0,4,0,0,5,6,0,0,0,5,13
ENSG00000200170,61,44,29,70,25,67,10,60,63,84,44,26,14
ENSG00000200171,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200174,0,0,0,0,1,0,0,0,0,0,4,0,0
ENSG00000200175,0,2,0,0,1,0,2,0,2,0,0,0,0
ENSG00000200176,1,0,0,0,0,0,1,1,0,1,4,0,2
ENSG00000200179,0,3,3,0,0,4,0,1,0,0,0,0,0
ENSG00000200183,3,5,1,2,3,0,3,1,5,4,2,1,4
ENSG00000200184,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200189,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200191,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200197,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200198,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200201,0,0,0,0,0,0,1,0,1,0,0,0,0
ENSG00000200204,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000200206,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200208,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200209,0,2,0,1,0,0,3,1,2,3,1,1,4
ENSG00000200211,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200213,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200215,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200216,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200217,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200218,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200220,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200222,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000200224,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200225,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200227,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000200231,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200235,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000200237,0,0,0,1,0,0,1,1,0,0,0,2,1
ENSG00000200238,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200241,3,1,0,1,0,0,0,0,0,0,1,0,0
ENSG00000200243,0,0,0,0,0,0,0,0,1,1,0,0,0
ENSG00000200246,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200247,0,8,1,2,4,0,1,2,1,4,2,1,1
ENSG00000200248,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200250,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200252,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200253,4,3,2,3,1,4,1,3,2,0,2,0,8
ENSG00000200254,2,1,0,2,2,0,3,3,2,3,0,2,2
ENSG00000200256,0,1,0,0,1,7,0,1,0,0,0,2,0
ENSG00000200257,7,3,1,5,5,4,1,4,5,2,9,4,1
ENSG00000200259,9,12,8,13,10,5,6,14,7,10,5,4,19
ENSG00000200261,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200262,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200267,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200269,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200274,0,4,7,3,0,4,0,8,0,0,0,2,3
ENSG00000200275,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200278,25,4,81,18,65,6,51,11,15,6,9,17,47
ENSG00000200279,0,2,0,0,0,0,0,1,0,0,0,0,0
ENSG00000200281,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200283,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200287,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200288,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200291,0,1,0,0,0,0,0,0,2,1,1,0,0
ENSG00000200293,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000200294,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200295,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200296,0,0,0,0,0,0,0,5,0,0,0,0,0
ENSG00000200298,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200301,0,0,6,0,2,0,0,1,0,4,0,2,2
ENSG00000200303,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200304,0,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000200305,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200309,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000200310,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200312,0,1,0,0,0,0,0,0,3,2,0,0,0
ENSG00000200313,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200314,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000200318,0,0,0,3,0,0,1,0,0,0,0,1,0
ENSG00000200320,2,1,10,6,3,0,9,2,6,0,8,1,24
ENSG00000200325,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000200326,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200327,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200331,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200332,0,5,1,0,0,0,1,2,1,0,1,1,0
ENSG00000200334,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200336,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000200338,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200340,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200343,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200344,1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000200345,2,6,3,2,0,8,2,6,14,0,7,2,9
ENSG00000200350,1,0,0,0,2,0,0,0,0,0,2,0,2
ENSG00000200351,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000200354,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000200355,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200356,2,4,3,0,1,0,3,0,1,0,1,2,0
ENSG00000200360,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200361,1,0,3,0,0,0,1,1,0,0,1,0,0
ENSG00000200366,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200367,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200369,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200370,0,0,0,0,1,0,0,0,0,0,0,0,2
ENSG00000200372,29,11,1,0,2,8,2,0,2,1,1,10,3
ENSG00000200376,0,1,2,1,0,0,0,0,2,0,0,1,3
ENSG00000200377,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200378,0,0,0,0,1,0,0,0,0,0,0,0,3
ENSG00000200379,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200381,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200385,267,114,64,45,42,138,61,49,188,36,21,16,20
ENSG00000200388,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200389,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200390,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000200391,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200393,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200394,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200397,0,2,0,0,0,0,0,2,1,0,0,1,0
ENSG00000200398,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200403,1,6,1,5,1,0,1,5,2,0,1,3,0
ENSG00000200406,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200407,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000200408,0,1,0,0,0,0,0,0,4,0,0,0,0
ENSG00000200411,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200413,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000200418,1,0,1,0,0,0,4,1,2,3,1,0,7
ENSG00000200419,0,0,1,0,0,0,0,0,1,1,0,0,0
ENSG00000200421,3,0,0,1,0,3,0,0,2,0,0,2,0
ENSG00000200422,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200424,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200427,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200428,1,0,1,0,0,0,1,0,4,0,0,0,0
ENSG00000200431,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200432,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000200434,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200436,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200437,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000200443,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200444,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200446,0,0,0,0,0,0,0,2,0,0,1,0,0
ENSG00000200448,0,2,0,0,0,0,1,4,0,0,0,2,2
ENSG00000200455,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200456,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200462,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200463,8,8,13,9,3,10,16,6,4,26,14,13,30
ENSG00000200468,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200469,0,0,2,0,1,0,1,3,0,6,5,0,3
ENSG00000200471,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200472,0,1,0,0,0,0,0,7,0,0,6,0,0
ENSG00000200473,0,0,4,0,0,0,2,0,0,0,0,1,0
ENSG00000200475,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200478,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200480,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200483,0,0,0,0,0,0,0,0,0,0,3,0,0
ENSG00000200484,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200485,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200486,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200487,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200488,3,0,0,4,0,1,0,2,16,2,4,0,0
ENSG00000200492,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200494,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000200495,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200496,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200502,2,11,0,1,2,0,7,0,0,2,1,1,0
ENSG00000200503,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200506,0,2,2,10,2,0,1,1,1,0,0,0,0
ENSG00000200508,1,1,0,0,0,0,1,1,1,2,1,0,1
ENSG00000200516,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200520,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200521,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200522,0,0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000200525,0,0,0,0,0,3,0,0,0,0,0,0,0
ENSG00000200526,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000200527,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000200528,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200530,19,24,13,19,15,10,10,14,22,15,13,21,25
ENSG00000200534,16,11,17,43,12,40,19,17,26,21,12,28,33
ENSG00000200536,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200537,1,0,1,3,3,2,1,3,0,1,0,2,1
ENSG00000200538,3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200544,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200545,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200547,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200550,0,1,5,3,3,2,0,3,1,17,2,0,3
ENSG00000200552,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200553,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200554,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000200555,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000200556,0,0,0,0,0,0,0,0,0,2,1,0,0
ENSG00000200558,0,0,0,2,6,0,0,1,0,0,0,0,0
ENSG00000200560,1,0,0,0,3,0,3,1,13,7,0,3,0
ENSG00000200563,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000200564,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200566,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200570,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200571,0,0,0,0,0,0,1,1,0,0,1,0,0
ENSG00000200572,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200575,0,0,0,1,0,0,0,0,0,0,0,0,4
ENSG00000200579,0,1,0,0,0,0,1,6,1,2,0,0,3
ENSG00000200587,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200591,1,1,0,6,1,1,2,11,1,7,8,3,1
ENSG00000200593,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200594,14,11,5,6,9,13,5,11,20,16,7,12,12
ENSG00000200597,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000200600,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200601,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200605,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000200608,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200610,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000200612,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200613,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200615,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200616,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200619,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200620,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200622,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200623,0,1,0,0,0,0,1,1,0,0,0,0,0
ENSG00000200624,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000200626,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000200629,0,0,0,0,1,0,0,0,1,0,0,0,0
ENSG00000200630,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000200632,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200635,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200636,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200637,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200638,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200645,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200646,0,0,3,0,0,0,0,3,0,0,1,0,0
ENSG00000200648,0,0,0,0,0,1,0,0,2,0,0,0,0
ENSG00000200649,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000200650,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200651,16,11,15,25,5,16,9,35,21,4,10,8,27
ENSG00000200652,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200653,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000200656,0,1,0,1,0,0,3,0,0,0,0,0,0
ENSG00000200661,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200664,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200665,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200670,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200673,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000200674,4,1,5,14,7,0,11,6,0,1,7,0,5
ENSG00000200677,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200680,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200681,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200683,0,0,3,0,1,6,3,1,5,10,1,6,3
ENSG00000200685,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200686,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200687,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200688,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000200693,117,20,35,80,86,62,40,16,25,11,27,13,43
ENSG00000200701,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000200702,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200703,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200706,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200708,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200709,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200711,0,0,0,0,0,2,1,0,0,0,0,1,0
ENSG00000200713,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200714,6,2,3,11,2,6,2,2,5,4,10,6,5
ENSG00000200718,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200719,0,3,3,2,0,0,1,5,1,3,2,1,5
ENSG00000200720,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200726,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200728,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200731,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000200732,1,2,0,12,7,2,2,11,10,0,1,8,8
ENSG00000200733,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200737,0,3,3,7,3,1,3,3,5,1,5,12,4
ENSG00000200738,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200741,0,1,0,0,0,0,0,1,0,0,0,0,0
ENSG00000200742,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000200745,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200750,3,0,1,0,0,4,1,0,4,0,0,3,2
ENSG00000200752,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200753,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200754,0,0,0,1,0,0,1,0,0,0,2,0,0
ENSG00000200755,2,0,0,2,0,0,0,0,0,0,1,0,3
